,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,plant
19,2020-05-15 04:45:00,4135001,HmiyD2TTLFNqkNe,24.013224200000003,22.306314999999998,0.0,P_1
20,2020-05-15 05:00:00,4135001,HmiyD2TTLFNqkNe,24.1771058,22.551908466666664,0.0,P_1
21,2020-05-15 05:15:00,4135001,HmiyD2TTLFNqkNe,24.304888000000002,22.979492071428574,0.0,P_1
22,2020-05-15 05:30:00,4135001,HmiyD2TTLFNqkNe,24.328727266666665,23.45238046666667,0.0,P_1
23,2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,24.289211133333332,23.09669193333333,0.0008627212413333332,P_1
24,2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,24.088446066666666,22.2067566,0.005886957186666666,P_1
25,2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,24.01163526666667,22.35345866666667,0.02228160746666667,P_1
26,2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,23.976731266666665,22.893282,0.049409723866666665,P_1
27,2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,24.218989999999998,24.44244393333333,0.0953944536,P_1
28,2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.185652866666665,0.1419404433333333,P_1
29,2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.888477857142853,0.15471267571428568,P_1
30,2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,24.98878986666667,29.605643800000003,0.14879915333333332,P_1
31,2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,25.21618033333333,29.547110933333336,0.14479341893333333,P_1
32,2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,25.41951306666667,31.41254473333333,0.20163862133333327,P_1
33,2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,25.95908213333333,35.52871079999999,0.3457076533333333,P_1
34,2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,26.430782066666666,40.3180586,0.4053485726666666,P_1
35,2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373333332,0.3124267953333333,P_1
36,2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,27.620969800000005,45.0092326,0.6231526486666666,P_1
37,2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,27.988362071428572,46.6177065,0.3448840357142857,P_1
38,2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,27.51672786666667,39.136326000000004,0.24924839999999998,P_1
39,2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,27.45010766666667,40.93057693333333,0.5412059773333334,P_1
40,2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,28.632191866666666,52.5477356,0.670675372,P_1
41,2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,28.768912733333334,47.633738,0.5722834766666666,P_1
42,2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,29.35144260000001,49.24972326666666,0.4551483833333334,P_1
43,2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,28.854707866666665,44.04832560000001,0.361961654,P_1
44,2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,29.410819333333336,47.68545339999999,0.6365608813333332,P_1
45,2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,30.216062285714283,50.006988571428565,0.5857872135714286,P_1
46,2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833333333,P_1
47,2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,30.81104933333333,47.83638320000001,0.4679868693333333,P_1
48,2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,31.305375066666667,49.18358353333333,0.5149625866666667,P_1
49,2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.50729773333333,49.84449266666666,0.7878660286666666,P_1
50,2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,32.14768473333333,52.35325513333333,0.6492476293333334,P_1
51,2020-05-15 12:45:00,4135001,HmiyD2TTLFNqkNe,32.39142040000001,50.63123993333333,0.761243312,P_1
52,2020-05-15 13:00:00,4135001,HmiyD2TTLFNqkNe,32.622796071428574,49.61076771428571,0.4160351014285715,P_1
53,2020-05-15 13:15:00,4135001,HmiyD2TTLFNqkNe,32.49706446666666,47.01116133333333,0.489243946,P_1
54,2020-05-15 13:30:00,4135001,HmiyD2TTLFNqkNe,32.52462140000001,46.66986293333333,0.5745612240000001,P_1
55,2020-05-15 13:45:00,4135001,HmiyD2TTLFNqkNe,32.67847086666667,47.51688413333334,0.560985624,P_1
56,2020-05-15 14:00:00,4135001,HmiyD2TTLFNqkNe,33.763185400000005,49.80390433333333,0.7350834633333333,P_1
57,2020-05-15 14:15:00,4135001,HmiyD2TTLFNqkNe,34.13076993333335,55.030613,0.8936614913333334,P_1
58,2020-05-15 14:30:00,4135001,HmiyD2TTLFNqkNe,34.08138426666667,54.51913673333334,0.4667888240000001,P_1
59,2020-05-15 14:45:00,4135001,HmiyD2TTLFNqkNe,33.69572221428571,47.61819464285714,0.5421384957142859,P_1
60,2020-05-15 15:00:00,4135001,HmiyD2TTLFNqkNe,33.89057606666666,46.02908119999999,0.39888854333333335,P_1
61,2020-05-15 15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744000000004,44.28609193333333,0.44729214866666667,P_1
62,2020-05-15 15:30:00,4135001,HmiyD2TTLFNqkNe,34.40285233333333,46.7442812,0.5651963973333333,P_1
63,2020-05-15 15:45:00,4135001,HmiyD2TTLFNqkNe,34.430942666666674,43.9206158,0.3462306933333333,P_1
64,2020-05-15 16:00:00,4135001,HmiyD2TTLFNqkNe,34.38115033333334,43.33285333333333,0.35818237,P_1
65,2020-05-15 16:15:00,4135001,HmiyD2TTLFNqkNe,34.12625693333333,41.007431933333336,0.3288961193333333,P_1
66,2020-05-15 16:30:00,4135001,HmiyD2TTLFNqkNe,34.35660993333333,41.28059066666666,0.34495419600000005,P_1
67,2020-05-15 16:45:00,4135001,HmiyD2TTLFNqkNe,33.86159653333333,39.41907593333333,0.2603467580000001,P_1
68,2020-05-15 17:00:00,4135001,HmiyD2TTLFNqkNe,33.44331357142857,36.82670364285714,0.1668127414285714,P_1
69,2020-05-15 17:15:00,4135001,HmiyD2TTLFNqkNe,33.30025473333334,35.85220740000001,0.17389863733333336,P_1
70,2020-05-15 17:30:00,4135001,HmiyD2TTLFNqkNe,33.03212220000001,34.3384004,0.08716189,P_1
71,2020-05-15 17:45:00,4135001,HmiyD2TTLFNqkNe,32.31187113333333,31.54853933333333,0.0384030336,P_1
72,2020-05-15 18:00:00,4135001,HmiyD2TTLFNqkNe,31.13241364285714,30.225331,0.02254493642857143,P_1
73,2020-05-15 18:15:00,4135001,HmiyD2TTLFNqkNe,29.243110933333334,28.6825074,0.00914994484,P_1
74,2020-05-15 18:30:00,4135001,HmiyD2TTLFNqkNe,28.495518,27.28599226666667,0.001841024544,P_1
75,2020-05-15 18:45:00,4135001,HmiyD2TTLFNqkNe,27.884063800000003,25.96194653333333,0.0,P_1
76,2020-05-15 19:00:00,4135001,HmiyD2TTLFNqkNe,27.455975400000003,25.38531306666667,0.0,P_1
77,2020-05-15 19:15:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.200846400000003,0.0,P_1
78,2020-05-15 19:30:00,4135001,HmiyD2TTLFNqkNe,27.01870113333333,25.745267733333336,0.00012538276000000005,P_1
79,2020-05-15 19:45:00,4135001,HmiyD2TTLFNqkNe,23.78723746666667,22.5114056,0.000100219904,P_1
80,2020-05-15 20:00:00,4135001,HmiyD2TTLFNqkNe,22.66317964285714,20.290725714285713,0.0,P_1
81,2020-05-15 20:15:00,4135001,HmiyD2TTLFNqkNe,23.41209706666667,20.736596666666667,0.0,P_1
82,2020-05-15 20:30:00,4135001,HmiyD2TTLFNqkNe,22.30098866666667,20.375416933333334,0.0,P_1
83,2020-05-15 20:45:00,4135001,HmiyD2TTLFNqkNe,22.037481600000003,20.312805133333327,0.0,P_1
84,2020-05-15 21:00:00,4135001,HmiyD2TTLFNqkNe,22.16851806666667,20.6512674,0.0,P_1
85,2020-05-15 21:15:00,4135001,HmiyD2TTLFNqkNe,22.119360399999998,20.632086200000003,0.0,P_1
86,2020-05-15 21:30:00,4135001,HmiyD2TTLFNqkNe,22.22125033333333,20.75869966666667,0.0,P_1
87,2020-05-15 21:45:00,4135001,HmiyD2TTLFNqkNe,22.236828466666665,20.914416666666668,0.0,P_1
88,2020-05-15 22:00:00,4135001,HmiyD2TTLFNqkNe,22.22185842857143,20.895703928571425,0.0,P_1
89,2020-05-15 22:15:00,4135001,HmiyD2TTLFNqkNe,22.14931253333333,20.732185866666665,0.0,P_1
90,2020-05-15 22:30:00,4135001,HmiyD2TTLFNqkNe,22.10471386666667,20.82985206666667,0.0,P_1
91,2020-05-15 22:45:00,4135001,HmiyD2TTLFNqkNe,22.057079933333334,21.072275666666666,0.0,P_1
92,2020-05-15 23:00:00,4135001,HmiyD2TTLFNqkNe,22.23601830769231,21.241316538461536,0.0,P_1
93,2020-05-16 02:00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0.0,P_1
94,2020-05-16 02:15:00,4135001,HmiyD2TTLFNqkNe,21.688411399999996,19.919203800000002,0.0,P_1
95,2020-05-16 02:30:00,4135001,HmiyD2TTLFNqkNe,21.510408533333337,19.59269193333333,0.0,P_1
96,2020-05-16 02:45:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0.0,P_1
97,2020-05-16 03:00:00,4135001,HmiyD2TTLFNqkNe,21.645912600000003,20.065205933333328,0.0,P_1
98,2020-05-16 03:15:00,4135001,HmiyD2TTLFNqkNe,21.674314200000005,20.11216013333333,0.0,P_1
99,2020-05-16 03:30:00,4135001,HmiyD2TTLFNqkNe,21.73142093333333,20.351884,0.0,P_1
100,2020-05-16 03:45:00,4135001,HmiyD2TTLFNqkNe,21.78016573333333,20.505894066666674,0.0,P_1
101,2020-05-16 04:00:00,4135001,HmiyD2TTLFNqkNe,21.858555357142855,20.813910428571425,0.0,P_1
102,2020-05-16 04:15:00,4135001,HmiyD2TTLFNqkNe,21.89991073333333,20.712640333333333,0.0,P_1
103,2020-05-16 04:30:00,4135001,HmiyD2TTLFNqkNe,21.92704853333333,20.726037733333335,0.0,P_1
104,2020-05-16 04:45:00,4135001,HmiyD2TTLFNqkNe,22.028684400000003,20.796402866666664,0.0,P_1
105,2020-05-16 05:00:00,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0.0,P_1
106,2020-05-16 05:15:00,4135001,HmiyD2TTLFNqkNe,21.866251666666663,20.472369333333333,0.0,P_1
107,2020-05-16 05:30:00,4135001,HmiyD2TTLFNqkNe,21.876585066666664,20.760192866666667,0.0,P_1
108,2020-05-16 05:45:00,4135001,HmiyD2TTLFNqkNe,21.959989266666664,20.5434348,0.00014716946420000005,P_1
109,2020-05-16 06:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.256814071428565,0.006205959378571428,P_1
110,2020-05-16 06:15:00,4135001,HmiyD2TTLFNqkNe,21.860400400000003,20.430387200000002,0.02363373686666666,P_1
111,2020-05-16 06:30:00,4135001,HmiyD2TTLFNqkNe,21.985833666666664,21.195638,0.04951496813333333,P_1
112,2020-05-16 06:45:00,4135001,HmiyD2TTLFNqkNe,22.13967073333333,22.18941033333333,0.07926964346666665,P_1
113,2020-05-16 07:00:00,4135001,HmiyD2TTLFNqkNe,22.45271393333333,23.111234600000003,0.10903796833333336,P_1
114,2020-05-16 07:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.241701266666666,0.13811545166666667,P_1
115,2020-05-16 07:30:00,4135001,HmiyD2TTLFNqkNe,22.97513853333333,25.66848753333333,0.17411752466666666,P_1
116,2020-05-16 07:45:00,4135001,HmiyD2TTLFNqkNe,23.388554071428572,27.937476071428577,0.2436428057142857,P_1
117,2020-05-16 08:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.79129613333333,0.2980529893333333,P_1
118,2020-05-16 08:15:00,4135001,HmiyD2TTLFNqkNe,24.42785433333333,33.0092104,0.3386504113333334,P_1
119,2020-05-16 08:30:00,4135001,HmiyD2TTLFNqkNe,25.166898466666666,36.60618880000001,0.4275489526666667,P_1
120,2020-05-16 08:45:00,4135001,HmiyD2TTLFNqkNe,25.757175666666665,38.892010733333336,0.4700814853333333,P_1
121,2020-05-16 09:00:00,4135001,HmiyD2TTLFNqkNe,25.99942226666667,38.70590013333334,0.4611857686666666,P_1
122,2020-05-16 09:15:00,4135001,HmiyD2TTLFNqkNe,26.297007333333333,39.343784466666655,0.4195899100000001,P_1
123,2020-05-16 09:30:00,4135001,HmiyD2TTLFNqkNe,26.59366866666667,39.879952333333335,0.420493884,P_1
124,2020-05-16 09:45:00,4135001,HmiyD2TTLFNqkNe,27.030969466666665,41.82566533333333,0.5405936786666665,P_1
125,2020-05-16 10:00:00,4135001,HmiyD2TTLFNqkNe,27.611354533333333,46.07265193333333,0.4914530220000001,P_1
126,2020-05-16 10:15:00,4135001,HmiyD2TTLFNqkNe,27.93121328571429,44.468571000000004,0.4697288307142858,P_1
127,2020-05-16 10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.6544368420000001,P_1
128,2020-05-16 10:45:00,4135001,HmiyD2TTLFNqkNe,28.78232633333333,50.154118,0.5955213746666665,P_1
129,2020-05-16 11:00:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606886666666,0.5752638966666666,P_1
130,2020-05-16 11:15:00,4135001,HmiyD2TTLFNqkNe,29.364375800000005,48.123854666666666,0.5423748746666666,P_1
131,2020-05-16 11:30:00,4135001,HmiyD2TTLFNqkNe,29.689249600000004,46.51825533333333,0.4934305533333334,P_1
132,2020-05-16 11:45:00,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731,P_1
133,2020-05-16 12:00:00,4135001,HmiyD2TTLFNqkNe,30.089862066666665,50.09181933333333,0.6620043019999999,P_1
134,2020-05-16 12:15:00,4135001,HmiyD2TTLFNqkNe,30.376898714285712,48.67528185714285,0.5404251285714287,P_1
135,2020-05-16 12:30:00,4135001,HmiyD2TTLFNqkNe,30.886468599999997,50.44957046666666,0.76711941,P_1
136,2020-05-16 12:45:00,4135001,HmiyD2TTLFNqkNe,31.221044800000005,54.232745533333336,0.8122406413333334,P_1
137,2020-05-16 13:00:00,4135001,HmiyD2TTLFNqkNe,31.31397713333333,52.8518024,0.636164586,P_1
138,2020-05-16 13:15:00,4135001,HmiyD2TTLFNqkNe,31.66299653333333,52.0534832,0.7332435986666667,P_1
139,2020-05-16 13:30:00,4135001,HmiyD2TTLFNqkNe,31.617256666666666,49.747871999999994,0.5838647386666668,P_1
140,2020-05-16 13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.5023924839999999,P_1
141,2020-05-16 14:00:00,4135001,HmiyD2TTLFNqkNe,31.423628733333334,46.57489593333333,0.435684946,P_1
142,2020-05-16 14:15:00,4135001,HmiyD2TTLFNqkNe,31.98976833333333,47.82889013333333,0.5959771373333334,P_1
143,2020-05-16 14:30:00,4135001,HmiyD2TTLFNqkNe,32.243264214285716,48.355486214285705,0.5345009864285714,P_1
144,2020-05-16 14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359726666666,0.5149644066666667,P_1
145,2020-05-16 15:00:00,4135001,HmiyD2TTLFNqkNe,32.43687973333333,45.770209066666666,0.5036263826666666,P_1
146,2020-05-16 15:15:00,4135001,HmiyD2TTLFNqkNe,32.52414946666667,45.84053753333333,0.419735824,P_1
147,2020-05-16 15:30:00,4135001,HmiyD2TTLFNqkNe,32.328025399999994,43.17009266666666,0.3499623580000001,P_1
148,2020-05-16 15:45:00,4135001,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666656,0.26140853199999997,P_1
149,2020-05-16 16:00:00,4135001,HmiyD2TTLFNqkNe,32.02910173333333,37.712012,0.2276812526666667,P_1
150,2020-05-16 16:15:00,4135001,HmiyD2TTLFNqkNe,31.9597596,36.301157466666666,0.191869824,P_1
151,2020-05-16 16:30:00,4135001,HmiyD2TTLFNqkNe,31.907104571428572,35.77269607142857,0.17559698357142858,P_1
152,2020-05-16 16:45:00,4135001,HmiyD2TTLFNqkNe,31.88745533333333,34.781236066666665,0.150128168,P_1
153,2020-05-16 17:00:00,4135001,HmiyD2TTLFNqkNe,31.747082466666665,33.73915806666666,0.13374320773333334,P_1
154,2020-05-16 17:15:00,4135001,HmiyD2TTLFNqkNe,31.540801866666666,32.74589640000001,0.109053603,P_1
155,2020-05-16 17:30:00,4135001,HmiyD2TTLFNqkNe,31.300166866666668,31.59976786666667,0.07958731113333335,P_1
156,2020-05-16 17:45:00,4135001,HmiyD2TTLFNqkNe,31.0485982,30.12416173333333,0.050450763666666655,P_1
157,2020-05-16 18:00:00,4135001,HmiyD2TTLFNqkNe,30.31168413333333,28.362274333333332,0.026212863333333336,P_1
158,2020-05-16 18:15:00,4135001,HmiyD2TTLFNqkNe,29.54822573333333,26.94033806666667,0.008812281213333334,P_1
159,2020-05-16 18:30:00,4135001,HmiyD2TTLFNqkNe,28.97306333333333,25.9079486,0.0003594496732400001,P_1
160,2020-05-16 18:45:00,4135001,HmiyD2TTLFNqkNe,28.6859842,25.50321853333333,0.0,P_1
161,2020-05-16 19:00:00,4135001,HmiyD2TTLFNqkNe,28.31019578571428,25.379072142857147,0.0,P_1
162,2020-05-16 19:15:00,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0.0,P_1
163,2020-05-16 19:30:00,4135001,HmiyD2TTLFNqkNe,27.57085773333333,25.1651774,0.0,P_1
164,2020-05-16 19:45:00,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0.0,P_1
165,2020-05-16 20:00:00,4135001,HmiyD2TTLFNqkNe,26.941198600000003,24.4972452,0.0,P_1
166,2020-05-16 20:15:00,4135001,HmiyD2TTLFNqkNe,26.70199373333333,24.079714066666664,0.0,P_1
167,2020-05-16 20:30:00,4135001,HmiyD2TTLFNqkNe,26.483793,23.827305133333336,0.0,P_1
168,2020-05-16 20:45:00,4135001,HmiyD2TTLFNqkNe,26.312024857142855,23.62220114285714,0.0,P_1
169,2020-05-16 21:00:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.321525066666666,0.0,P_1
170,2020-05-16 21:15:00,4135001,HmiyD2TTLFNqkNe,25.61655473333333,22.952588000000002,0.0,P_1
171,2020-05-16 21:30:00,4135001,HmiyD2TTLFNqkNe,25.28644193333333,22.64899693333333,0.0,P_1
172,2020-05-16 21:45:00,4135001,HmiyD2TTLFNqkNe,25.1239094,22.43270273333333,0.0,P_1
173,2020-05-16 22:00:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0.0,P_1
174,2020-05-16 22:15:00,4135001,HmiyD2TTLFNqkNe,24.840010600000003,22.082914199999998,0.0,P_1
175,2020-05-16 22:30:00,4135001,HmiyD2TTLFNqkNe,24.61206653333333,21.97715853333333,0.0,P_1
176,2020-05-16 22:45:00,4135001,HmiyD2TTLFNqkNe,24.492980857142854,22.052697285714284,0.0,P_1
177,2020-05-16 23:00:00,4135001,HmiyD2TTLFNqkNe,24.461625066666667,22.18635246666667,0.0,P_1
178,2020-05-16 23:15:00,4135001,HmiyD2TTLFNqkNe,24.39256806666667,22.202923600000002,0.0,P_1
179,2020-05-16 23:30:00,4135001,HmiyD2TTLFNqkNe,24.3780212,22.11262206666667,0.0,P_1
180,2020-05-16 23:45:00,4135001,HmiyD2TTLFNqkNe,24.249346799999998,21.814211066666665,0.0,P_1
181,2020-05-17 00:00:00,4135001,HmiyD2TTLFNqkNe,24.17016593333333,21.63149,0.0,P_1
182,2020-05-17 00:15:00,4135001,HmiyD2TTLFNqkNe,24.01153146666667,21.6482788,0.0,P_1
183,2020-05-17 00:30:00,4135001,HmiyD2TTLFNqkNe,23.8949484,21.48822633333333,0.0,P_1
184,2020-05-17 00:45:00,4135001,HmiyD2TTLFNqkNe,23.936809,21.515644642857147,0.0,P_1
185,2020-05-17 01:00:00,4135001,HmiyD2TTLFNqkNe,23.87931506666667,21.53955706666667,0.0,P_1
186,2020-05-17 01:15:00,4135001,HmiyD2TTLFNqkNe,23.75795086666667,21.39526566666667,0.0,P_1
187,2020-05-17 01:30:00,4135001,HmiyD2TTLFNqkNe,23.732131937500004,21.8714694375,0.0,P_1
188,2020-05-17 01:45:00,4135001,HmiyD2TTLFNqkNe,23.72653606666667,21.646289066666665,0.0,P_1
189,2020-05-17 02:00:00,4135001,HmiyD2TTLFNqkNe,23.524877800000002,21.337225266666668,0.0,P_1
190,2020-05-17 02:15:00,4135001,HmiyD2TTLFNqkNe,23.45815413333333,21.357688333333336,0.0,P_1
191,2020-05-17 02:30:00,4135001,HmiyD2TTLFNqkNe,23.3887412,21.382649866666668,0.0,P_1
192,2020-05-17 02:45:00,4135001,HmiyD2TTLFNqkNe,23.265284928571425,21.255172642857147,0.0,P_1
193,2020-05-17 03:00:00,4135001,HmiyD2TTLFNqkNe,23.317295400000006,21.500791266666663,0.0,P_1
194,2020-05-17 03:15:00,4135001,HmiyD2TTLFNqkNe,23.213891600000004,21.463901800000002,0.0,P_1
195,2020-05-17 03:30:00,4135001,HmiyD2TTLFNqkNe,22.9518738,20.877089466666664,0.0,P_1
196,2020-05-17 03:45:00,4135001,HmiyD2TTLFNqkNe,22.941931,20.809106600000003,0.0,P_1
197,2020-05-17 04:00:00,4135001,HmiyD2TTLFNqkNe,22.86391193333333,20.755200200000004,0.0,P_1
198,2020-05-17 04:15:00,4135001,HmiyD2TTLFNqkNe,22.82215786666667,20.885530466666665,0.0,P_1
199,2020-05-17 04:30:00,4135001,HmiyD2TTLFNqkNe,22.8671814,21.154836066666668,0.0,P_1
200,2020-05-17 04:45:00,4135001,HmiyD2TTLFNqkNe,22.74696046666667,21.075091600000004,0.0,P_1
201,2020-05-17 05:00:00,4135001,HmiyD2TTLFNqkNe,22.567999266666664,20.847640066666667,0.0,P_1
202,2020-05-17 05:15:00,4135001,HmiyD2TTLFNqkNe,22.57251407142857,20.91312521428572,0.0,P_1
203,2020-05-17 05:30:00,4135001,HmiyD2TTLFNqkNe,22.549147400000006,21.070228933333333,0.0,P_1
204,2020-05-17 05:45:00,4135001,HmiyD2TTLFNqkNe,22.587939399999996,21.22639153333333,0.0003334548820000001,P_1
205,2020-05-17 06:00:00,4135001,HmiyD2TTLFNqkNe,22.69311313333333,21.416339066666666,0.00478462602,P_1
206,2020-05-17 06:15:00,4135001,HmiyD2TTLFNqkNe,22.79481626666667,21.68954673333333,0.012349707533333334,P_1
207,2020-05-17 06:30:00,4135001,HmiyD2TTLFNqkNe,22.685673066666666,21.89033826666667,0.03418088140000001,P_1
208,2020-05-17 06:45:00,4135001,HmiyD2TTLFNqkNe,22.94856573333333,22.59763193333333,0.0679046076,P_1
209,2020-05-17 07:00:00,4135001,HmiyD2TTLFNqkNe,23.29249893333333,23.8324564,0.10699605593333332,P_1
210,2020-05-17 07:15:00,4135001,HmiyD2TTLFNqkNe,23.61099233333333,25.83404733333333,0.19643339666666668,P_1
211,2020-05-17 07:30:00,4135001,HmiyD2TTLFNqkNe,23.908458142857146,27.4991695,0.22192249214285714,P_1
212,2020-05-17 07:45:00,4135001,HmiyD2TTLFNqkNe,24.331876666666666,30.978354933333332,0.32246475466666663,P_1
213,2020-05-17 08:00:00,4135001,HmiyD2TTLFNqkNe,25.061761399999998,34.63271466666667,0.3787024119999999,P_1
214,2020-05-17 08:15:00,4135001,HmiyD2TTLFNqkNe,25.646803733333336,37.81797673333333,0.38355026933333336,P_1
215,2020-05-17 08:30:00,4135001,HmiyD2TTLFNqkNe,26.14622593333333,40.32618213333333,0.41697534666666664,P_1
216,2020-05-17 08:45:00,4135001,HmiyD2TTLFNqkNe,27.030932600000003,44.45619293333334,0.5618116320000001,P_1
217,2020-05-17 09:00:00,4135001,HmiyD2TTLFNqkNe,27.683190999999997,48.176432,0.5760844593333334,P_1
218,2020-05-17 09:15:00,4135001,HmiyD2TTLFNqkNe,27.985940285714282,45.11740971428571,0.4417064292857143,P_1
219,2020-05-17 09:30:00,4135001,HmiyD2TTLFNqkNe,28.59910273333333,46.90497853333333,0.626964662,P_1
220,2020-05-17 09:45:00,4135001,HmiyD2TTLFNqkNe,29.23562,49.9406148,0.7723580713333331,P_1
221,2020-05-17 10:00:00,4135001,HmiyD2TTLFNqkNe,30.091312666666663,52.089469333333334,0.7535374446666667,P_1
222,2020-05-17 10:15:00,4135001,HmiyD2TTLFNqkNe,30.02618813333333,48.93250113333333,0.7175451686666666,P_1
223,2020-05-17 10:30:00,4135001,HmiyD2TTLFNqkNe,30.158901066666665,50.71840020000001,0.685881602,P_1
224,2020-05-17 10:45:00,4135001,HmiyD2TTLFNqkNe,31.06742553333333,55.4462772,0.8551090753333334,P_1
225,2020-05-17 11:00:00,4135001,HmiyD2TTLFNqkNe,31.16485806666667,55.28936173333333,0.8123890526666666,P_1
226,2020-05-17 11:15:00,4135001,HmiyD2TTLFNqkNe,31.53113,60.20856953333333,0.997903636,P_1
227,2020-05-17 11:30:00,4135001,HmiyD2TTLFNqkNe,32.31780807142857,63.145581571428565,0.97745754,P_1
